in s,C1 in V
1.51800E+00,-1.26011E-03
1.51805E+00,-1.17661E-03
1.51810E+00,-1.07700E-03
1.51815E+00,-1.03745E-03
1.51820E+00,-9.42236E-04
1.51825E+00,-9.01221E-04
1.51830E+00,-8.49951E-04
1.51835E+00,-7.76709E-04
1.51840E+00,-7.23975E-04
1.51845E+00,-6.63916E-04
1.51850E+00,-6.52197E-04
1.51855E+00,-6.03857E-04
1.51860E+00,-5.33545E-04
1.51865E+00,-5.39404E-04
1.51870E+00,-4.60303E-04
1.51875E+00,-4.86670E-04
1.51880E+00,-4.29541E-04
1.51885E+00,-4.03174E-04
1.51891E+00,-3.46045E-04
1.51896E+00,-2.71338E-04
1.51901E+00,-2.50830E-04
1.51906E+00,-2.39111E-04
1.51911E+00,-2.80127E-04
1.51916E+00,-2.09814E-04
1.51921E+00,-1.90771E-04
1.51926E+00,-1.96631E-04
1.51931E+00,-2.12744E-04
1.51936E+00,-2.06885E-04
1.51941E+00,-1.87842E-04
1.51946E+00,-1.71729E-04
1.51951E+00,-1.99561E-04
1.51956E+00,-2.20068E-04
1.51961E+00,-2.06885E-04
1.51966E+00,-1.68799E-04
1.51971E+00,-2.42041E-04
1.51976E+00,-3.12354E-04
1.51981E+00,-3.18213E-04
1.51986E+00,-3.87061E-04
1.51991E+00,-4.07568E-04
1.51996E+00,-4.45654E-04
1.52001E+00,-4.64697E-04
1.52006E+00,-5.67236E-04
1.52011E+00,-6.19971E-04
1.52017E+00,-7.06396E-04
1.52022E+00,-7.76709E-04
1.52027E+00,-8.47021E-04
1.52032E+00,-9.24658E-04
1.52037E+00,-1.01401E-03
1.52042E+00,-1.12827E-03
1.52047E+00,-1.23081E-03
1.52052E+00,-1.31138E-03
1.52057E+00,-1.43003E-03
1.52062E+00,-1.53696E-03
1.52067E+00,-1.63218E-03
1.52072E+00,-1.73179E-03
1.52077E+00,-1.85337E-03
1.52082E+00,-1.99546E-03
1.52087E+00,-2.10532E-03
1.52092E+00,-2.21519E-03
1.52097E+00,-2.36313E-03
1.52102E+00,-2.44810E-03
1.52107E+00,-2.50962E-03
1.52112E+00,-2.63560E-03
1.52117E+00,-2.72495E-03
1.52122E+00,-2.86118E-03
1.52127E+00,-2.96372E-03
1.52132E+00,-3.04136E-03
1.52137E+00,-3.16147E-03
1.52143E+00,-3.22007E-03
1.52148E+00,-3.22446E-03
1.52153E+00,-3.35630E-03
1.52158E+00,-3.45005E-03
1.52163E+00,-3.54966E-03
1.52168E+00,-3.59946E-03
1.52173E+00,-3.62729E-03
1.52178E+00,-3.69761E-03
1.52183E+00,-3.73276E-03
1.52188E+00,-3.84116E-03
1.52193E+00,-3.87925E-03
1.52198E+00,-3.90562E-03
1.52203E+00,-3.96421E-03
1.52208E+00,-3.98472E-03
1.52213E+00,-4.04771E-03
1.52218E+00,-4.13413E-03
1.52223E+00,-4.11069E-03
1.52228E+00,-4.10923E-03
1.52233E+00,-4.16343E-03
1.52238E+00,-4.18247E-03
1.52243E+00,-4.17808E-03
1.52248E+00,-4.20005E-03
1.52253E+00,-4.22349E-03
1.52258E+00,-4.22202E-03
1.52263E+00,-4.27036E-03
1.52269E+00,-4.23081E-03
1.52274E+00,-4.18979E-03
1.52279E+00,-4.20737E-03
1.52284E+00,-4.25132E-03
1.52289E+00,-4.17222E-03
1.52294E+00,-4.16196E-03
1.52299E+00,-4.16782E-03
1.52304E+00,-4.17368E-03
1.52309E+00,-4.08726E-03
1.52314E+00,-4.06382E-03
1.52319E+00,-3.99644E-03
1.52324E+00,-3.96567E-03
1.52329E+00,-3.87778E-03
1.52334E+00,-3.85728E-03
1.52339E+00,-3.75034E-03
1.52344E+00,-3.69175E-03
1.52349E+00,-3.61851E-03
1.52354E+00,-3.54233E-03
1.52359E+00,-3.48228E-03
1.52364E+00,-3.45005E-03
1.52369E+00,-3.32993E-03
1.52374E+00,-3.23472E-03
1.52379E+00,-3.13071E-03
1.52384E+00,-3.00913E-03
1.52389E+00,-2.90659E-03
1.52395E+00,-2.79966E-03
1.52400E+00,-2.69272E-03
1.52405E+00,-2.58579E-03
1.52410E+00,-2.47593E-03
1.52415E+00,-2.37778E-03
1.52420E+00,-2.23569E-03
1.52425E+00,-2.15366E-03
1.52430E+00,-2.03208E-03
1.52435E+00,-1.92075E-03
1.52440E+00,-1.81821E-03
1.52445E+00,-1.72446E-03
1.52450E+00,-1.59702E-03
1.52455E+00,-1.50913E-03
1.52460E+00,-1.35239E-03
1.52465E+00,-1.31431E-03
1.52470E+00,-1.21909E-03
1.52475E+00,-1.16929E-03
1.52480E+00,-1.09165E-03
1.52485E+00,-1.00229E-03
1.52490E+00,-8.80713E-04
1.52495E+00,-8.25049E-04
1.52500E+00,-7.78174E-04
1.52505E+00,-6.59521E-04
1.52510E+00,-5.96533E-04
1.52515E+00,-4.95459E-04
1.52521E+00,-4.88135E-04
1.52526E+00,-4.11963E-04
1.52531E+00,-3.89990E-04
1.52536E+00,-2.97705E-04
1.52541E+00,-2.42041E-04
1.52546E+00,-2.33252E-04
1.52551E+00,-1.98096E-04
1.52556E+00,-1.46826E-04
1.52561E+00,-1.51221E-04
1.52566E+00,-1.11670E-04
1.52571E+00,-4.86816E-05
1.52576E+00,-3.40332E-05
1.52581E+00,-4.73633E-06
1.52586E+00,5.82520E-05
1.52591E+00,5.51758E-06
1.52596E+00,2.45605E-05
1.52601E+00,5.09277E-05
1.52606E+00,7.87598E-05
1.52611E+00,3.04199E-05
1.52616E+00,6.99707E-05
1.52621E+00,7.14355E-05
1.52626E+00,7.72949E-05
1.52631E+00,4.94629E-05
1.52636E+00,4.06738E-05
1.52641E+00,2.01660E-05
1.52647E+00,-3.69629E-05
1.52652E+00,-4.42871E-05
1.52657E+00,-6.77246E-05
1.52662E+00,-8.67676E-05
1.52667E+00,-9.55566E-05
1.52672E+00,-1.35107E-04
1.52677E+00,-2.37646E-04
1.52682E+00,-2.18604E-04
1.52687E+00,-2.71338E-04
1.52692E+00,-3.21143E-04
1.52697E+00,-4.03174E-04
1.52702E+00,-4.20752E-04
1.52707E+00,-4.57373E-04
1.52712E+00,-4.85205E-04
1.52717E+00,-5.83350E-04
1.52722E+00,-5.78955E-04
1.52727E+00,-6.59521E-04
1.52732E+00,-6.62451E-04
1.52737E+00,-7.47412E-04
1.52742E+00,-8.07471E-04
1.52747E+00,-8.48486E-04
1.52752E+00,-8.66064E-04
1.52757E+00,-9.30518E-04
1.52762E+00,-1.01255E-03
1.52767E+00,-1.03599E-03
1.52773E+00,-1.06235E-03
1.52778E+00,-1.20151E-03
1.52783E+00,-1.25132E-03
1.52788E+00,-1.31577E-03
1.52793E+00,-1.39194E-03
1.52798E+00,-1.47690E-03
1.52803E+00,-1.56479E-03
1.52808E+00,-1.66440E-03
1.52813E+00,-1.72153E-03
1.52818E+00,-1.75962E-03
1.52823E+00,-1.88413E-03
1.52828E+00,-2.00278E-03
1.52833E+00,-2.06577E-03
1.52838E+00,-2.15073E-03
1.52843E+00,-2.25620E-03
1.52848E+00,-2.31187E-03
1.52853E+00,-2.45981E-03
1.52858E+00,-2.55503E-03
1.52863E+00,-2.63560E-03
1.52868E+00,-2.71323E-03
1.52873E+00,-2.84653E-03
1.52878E+00,-2.95640E-03
1.52883E+00,-3.02671E-03
1.52888E+00,-3.10874E-03
1.52893E+00,-3.18198E-03
1.52899E+00,-3.21860E-03
1.52904E+00,-3.31528E-03
1.52909E+00,-3.37241E-03
1.52914E+00,-3.47788E-03
1.52919E+00,-3.48081E-03
1.52924E+00,-3.56724E-03
1.52929E+00,-3.61558E-03
1.52934E+00,-3.64341E-03
1.52939E+00,-3.76206E-03
1.52944E+00,-3.79429E-03
1.52949E+00,-3.82505E-03
1.52954E+00,-3.83677E-03
1.52959E+00,-3.89683E-03
1.52964E+00,-3.91733E-03
1.52969E+00,-3.92905E-03
1.52974E+00,-3.96860E-03
1.52979E+00,-3.99790E-03
1.52984E+00,-3.99790E-03
1.52989E+00,-3.98765E-03
1.52994E+00,-4.00669E-03
1.52999E+00,-4.05649E-03
1.53004E+00,-4.03306E-03
1.53009E+00,-4.04038E-03
1.53014E+00,-4.03452E-03
1.53019E+00,-4.03306E-03
1.53025E+00,-4.04771E-03
1.53030E+00,-4.04185E-03
1.53035E+00,-4.00522E-03
1.53040E+00,-3.94370E-03
1.53045E+00,-3.99937E-03
1.53050E+00,-4.00815E-03
1.53055E+00,-3.97886E-03
1.53060E+00,-3.98179E-03
1.53065E+00,-3.95396E-03
1.53070E+00,-3.93052E-03
1.53075E+00,-3.90562E-03
1.53080E+00,-3.83237E-03
1.53085E+00,-3.82651E-03
1.53090E+00,-3.82065E-03
1.53095E+00,-3.77671E-03
1.53100E+00,-3.74155E-03
1.53105E+00,-3.68442E-03
1.53110E+00,-3.62437E-03
1.53115E+00,-3.59067E-03
1.53120E+00,-3.54087E-03
1.53125E+00,-3.47788E-03
1.53130E+00,-3.42515E-03
1.53135E+00,-3.37534E-03
1.53140E+00,-3.26108E-03
1.53145E+00,-3.18491E-03
1.53151E+00,-3.13804E-03
1.53156E+00,-3.05454E-03
1.53161E+00,-2.99302E-03
1.53166E+00,-2.90806E-03
1.53171E+00,-2.88462E-03
1.53176E+00,-2.74692E-03
1.53181E+00,-2.68687E-03
1.53186E+00,-2.61069E-03
1.53191E+00,-2.50669E-03
1.53196E+00,-2.46567E-03
1.53201E+00,-2.37485E-03
1.53206E+00,-2.30894E-03
1.53211E+00,-2.21958E-03
1.53216E+00,-2.13608E-03
1.53221E+00,-2.04673E-03
1.53226E+00,-1.95591E-03
1.53231E+00,-1.90024E-03
1.53236E+00,-1.80063E-03
1.53241E+00,-1.76694E-03
1.53246E+00,-1.69224E-03
1.53251E+00,-1.62339E-03
1.53256E+00,-1.62192E-03
1.53261E+00,-1.47983E-03
1.53266E+00,-1.41685E-03
1.53271E+00,-1.41099E-03
1.53277E+00,-1.35532E-03
1.53282E+00,-1.35825E-03
1.53287E+00,-1.28501E-03
1.53292E+00,-1.25718E-03
1.53297E+00,-1.29966E-03
1.53302E+00,-1.24692E-03
1.53307E+00,-1.23960E-03
1.53312E+00,-1.24985E-03
1.53317E+00,-1.17661E-03
1.53322E+00,-1.15317E-03
1.53327E+00,-1.22495E-03
1.53332E+00,-1.22056E-03
1.53337E+00,-1.25132E-03
1.53342E+00,-1.24985E-03
1.53347E+00,-1.26304E-03
1.53352E+00,-1.31577E-03
1.53357E+00,-1.40073E-03
1.53362E+00,-1.40806E-03
1.53367E+00,-1.41245E-03
1.53372E+00,-1.51206E-03
1.53377E+00,-1.50913E-03
1.53382E+00,-1.56187E-03
1.53387E+00,-1.56333E-03
1.53392E+00,-1.59263E-03
1.53397E+00,-1.66440E-03
1.53403E+00,-1.70688E-03
1.53408E+00,-1.77427E-03
1.53413E+00,-1.86948E-03
1.53418E+00,-1.89878E-03
1.53423E+00,-1.97349E-03
1.53428E+00,-2.01304E-03
1.53433E+00,-2.09800E-03
1.53438E+00,-2.14194E-03
1.53443E+00,-2.21226E-03
1.53448E+00,-2.27524E-03
1.53453E+00,-2.34849E-03
1.53458E+00,-2.45835E-03
1.53463E+00,-2.55796E-03
1.53468E+00,-2.60776E-03
1.53473E+00,-2.65757E-03
1.53478E+00,-2.73813E-03
1.53483E+00,-2.79233E-03
1.53488E+00,-2.83042E-03
1.53493E+00,-2.93296E-03
1.53498E+00,-2.97837E-03
1.53503E+00,-3.06919E-03
1.53508E+00,-3.17026E-03
1.53513E+00,-3.26694E-03
1.53518E+00,-3.30796E-03
1.53523E+00,-3.41050E-03
1.53529E+00,-3.49253E-03
1.53534E+00,-3.50571E-03
1.53539E+00,-3.61851E-03
1.53544E+00,-3.69907E-03
1.53549E+00,-3.77231E-03
1.53554E+00,-3.81772E-03
1.53559E+00,-3.91733E-03
1.53564E+00,-3.97153E-03
1.53569E+00,-3.97886E-03
1.53574E+00,-4.05356E-03
1.53579E+00,-4.13120E-03
1.53584E+00,-4.17222E-03
1.53589E+00,-4.19126E-03
1.53594E+00,-4.26890E-03
1.53599E+00,-4.29966E-03
1.53604E+00,-4.34946E-03
1.53609E+00,-4.37144E-03
1.53614E+00,-4.43735E-03
1.53619E+00,-4.42271E-03
1.53624E+00,-4.42563E-03
1.53629E+00,-4.41978E-03
1.53634E+00,-4.42271E-03
1.53639E+00,-4.43149E-03
1.53644E+00,-4.33774E-03
1.53649E+00,-4.38462E-03
1.53655E+00,-4.34360E-03
1.53660E+00,-4.29673E-03
1.53665E+00,-4.24399E-03
1.53670E+00,-4.23374E-03
1.53675E+00,-4.22642E-03
1.53680E+00,-4.17222E-03
1.53685E+00,-4.11362E-03
1.53690E+00,-4.04331E-03
1.53695E+00,-3.99204E-03
1.53700E+00,-3.93784E-03
1.53705E+00,-3.88071E-03
1.53710E+00,-3.81626E-03
1.53715E+00,-3.69907E-03
1.53720E+00,-3.58774E-03
1.53725E+00,-3.59800E-03
1.53730E+00,-3.51157E-03
1.53735E+00,-3.37827E-03
1.53740E+00,-3.30210E-03
1.53745E+00,-3.23911E-03
1.53750E+00,-3.12778E-03
1.53755E+00,-3.00034E-03
1.53760E+00,-2.89194E-03
1.53765E+00,-2.79380E-03
1.53770E+00,-2.72788E-03
1.53775E+00,-2.61509E-03
1.53781E+00,-2.46714E-03
1.53786E+00,-2.36460E-03
1.53791E+00,-2.25620E-03
1.53796E+00,-2.15073E-03
1.53801E+00,-2.04819E-03
1.53806E+00,-1.98374E-03
1.53811E+00,-1.89878E-03
1.53816E+00,-1.81382E-03
1.53821E+00,-1.70103E-03
1.53826E+00,-1.59995E-03
1.53831E+00,-1.54868E-03
1.53836E+00,-1.46958E-03
1.53841E+00,-1.35239E-03
1.53846E+00,-1.29673E-03
1.53851E+00,-1.24399E-03
1.53856E+00,-1.18979E-03
1.53861E+00,-1.09751E-03
1.53866E+00,-1.10630E-03
1.53871E+00,-1.04185E-03
1.53876E+00,-9.70068E-04
1.53881E+00,-9.17334E-04
1.53886E+00,-8.80713E-04
1.53891E+00,-8.86572E-04
1.53896E+00,-8.80713E-04
1.53901E+00,-8.92432E-04
1.53907E+00,-8.67529E-04
1.53912E+00,-8.98291E-04
1.53917E+00,-9.04150E-04
1.53922E+00,-8.67529E-04
1.53927E+00,-8.66064E-04
1.53932E+00,-9.33447E-04
1.53937E+00,-9.48096E-04
1.53942E+00,-9.74463E-04
1.53947E+00,-1.01548E-03
1.53952E+00,-1.07700E-03
1.53957E+00,-1.06382E-03
1.53962E+00,-1.11509E-03
1.53967E+00,-1.09312E-03
1.53972E+00,-1.18687E-03
1.53977E+00,-1.27329E-03
1.53982E+00,-1.33628E-03
1.53987E+00,-1.37437E-03
1.53992E+00,-1.44761E-03
1.53997E+00,-1.45640E-03
1.54002E+00,-1.53550E-03
1.54007E+00,-1.58970E-03
1.54012E+00,-1.72300E-03
1.54017E+00,-1.78159E-03
1.54022E+00,-1.81528E-03
1.54027E+00,-1.93687E-03
1.54033E+00,-2.01011E-03
1.54038E+00,-2.08481E-03
1.54043E+00,-2.18589E-03
1.54048E+00,-2.31479E-03
1.54053E+00,-2.38657E-03
1.54058E+00,-2.43052E-03
1.54063E+00,-2.56821E-03
1.54068E+00,-2.67954E-03
1.54073E+00,-2.84946E-03
1.54078E+00,-2.92563E-03
1.54083E+00,-3.04575E-03
1.54088E+00,-3.11753E-03
1.54093E+00,-3.21421E-03
1.54098E+00,-3.29917E-03
1.54103E+00,-3.44419E-03
1.54108E+00,-3.61558E-03
1.54113E+00,-3.71079E-03
1.54118E+00,-3.86313E-03
1.54123E+00,-4.02280E-03
1.54128E+00,-4.08140E-03
1.54133E+00,-4.22056E-03
1.54138E+00,-4.38315E-03
1.54143E+00,-4.50620E-03
1.54148E+00,-4.56187E-03
1.54153E+00,-4.68198E-03
1.54159E+00,-4.82993E-03
1.54164E+00,-4.93833E-03
1.54169E+00,-5.05845E-03
1.54174E+00,-5.13022E-03
1.54179E+00,-5.29282E-03
1.54184E+00,-5.33823E-03
1.54189E+00,-5.42319E-03
1.54194E+00,-5.53306E-03
1.54199E+00,-5.58726E-03
1.54204E+00,-5.64438E-03
1.54209E+00,-5.73521E-03
1.54214E+00,-5.82896E-03
1.54219E+00,-5.87290E-03
1.54224E+00,-5.88315E-03
1.54229E+00,-5.96226E-03
1.54234E+00,-6.04136E-03
1.54239E+00,-6.03989E-03
1.54244E+00,-6.07798E-03
1.54249E+00,-6.15415E-03
1.54254E+00,-6.15562E-03
1.54259E+00,-6.18931E-03
1.54264E+00,-6.19224E-03
1.54269E+00,-6.25962E-03
1.54274E+00,-6.24351E-03
1.54279E+00,-6.26548E-03
1.54285E+00,-6.28599E-03
1.54290E+00,-6.26841E-03
1.54295E+00,-6.24790E-03
1.54300E+00,-6.24937E-03
1.54305E+00,-6.28306E-03
1.54310E+00,-6.19810E-03
1.54315E+00,-6.17173E-03
1.54320E+00,-6.15562E-03
1.54325E+00,-6.20835E-03
1.54330E+00,-6.18198E-03
1.54335E+00,-6.15415E-03
1.54340E+00,-6.12485E-03
1.54345E+00,-6.06479E-03
1.54350E+00,-6.01499E-03
1.54355E+00,-6.00474E-03
1.54360E+00,-5.99888E-03
1.54365E+00,-5.95640E-03
1.54370E+00,-5.93589E-03
1.54375E+00,-5.84067E-03
1.54380E+00,-5.81138E-03
1.54385E+00,-5.71616E-03
1.54390E+00,-5.67661E-03
1.54395E+00,-5.57993E-03
1.54400E+00,-5.53745E-03
1.54405E+00,-5.44810E-03
1.54411E+00,-5.39683E-03
1.54416E+00,-5.28110E-03
1.54421E+00,-5.18735E-03
1.54426E+00,-5.12290E-03
1.54431E+00,-4.98667E-03
1.54436E+00,-4.93833E-03
1.54441E+00,-4.88560E-03
1.54446E+00,-4.74790E-03
1.54451E+00,-4.65708E-03
1.54456E+00,-4.57358E-03
1.54461E+00,-4.48716E-03
1.54466E+00,-4.33481E-03
1.54471E+00,-4.27915E-03
1.54476E+00,-4.20151E-03
1.54481E+00,-4.09751E-03
1.54486E+00,-3.96714E-03
1.54491E+00,-3.89683E-03
1.54496E+00,-3.73130E-03
1.54501E+00,-3.57310E-03
1.54506E+00,-3.52769E-03
1.54511E+00,-3.43101E-03
1.54516E+00,-3.25815E-03
1.54521E+00,-3.18345E-03
1.54526E+00,-3.07651E-03
1.54531E+00,-2.99595E-03
1.54537E+00,-2.89487E-03
1.54542E+00,-2.80259E-03
1.54547E+00,-2.73081E-03
1.54552E+00,-2.62534E-03
1.54557E+00,-2.55356E-03
1.54562E+00,-2.41440E-03
1.54567E+00,-2.35435E-03
1.54572E+00,-2.30894E-03
1.54577E+00,-2.22397E-03
1.54582E+00,-2.13169E-03
1.54587E+00,-2.06284E-03
1.54592E+00,-2.02183E-03
1.54597E+00,-1.95298E-03
1.54602E+00,-1.86362E-03
1.54607E+00,-1.83286E-03
1.54612E+00,-1.78452E-03
1.54617E+00,-1.69810E-03
1.54622E+00,-1.65854E-03
1.54627E+00,-1.65269E-03
1.54632E+00,-1.60581E-03
1.54637E+00,-1.51353E-03
1.54642E+00,-1.49595E-03
1.54647E+00,-1.46519E-03
1.54652E+00,-1.44907E-03
1.54657E+00,-1.49155E-03
1.54663E+00,-1.43735E-03
1.54668E+00,-1.40952E-03
1.54673E+00,-1.42124E-03
1.54678E+00,-1.36118E-03
1.54683E+00,-1.44761E-03
1.54688E+00,-1.43149E-03
1.54693E+00,-1.42417E-03
1.54698E+00,-1.46079E-03
1.54703E+00,-1.47544E-03
1.54708E+00,-1.50181E-03
1.54713E+00,-1.55015E-03
1.54718E+00,-1.62046E-03
1.54723E+00,-1.65415E-03
1.54728E+00,-1.70688E-03
1.54733E+00,-1.76987E-03
1.54738E+00,-1.82554E-03
1.54743E+00,-1.90903E-03
1.54748E+00,-1.98960E-03
1.54753E+00,-2.02622E-03
1.54758E+00,-2.05991E-03
1.54763E+00,-2.10825E-03
1.54768E+00,-2.25034E-03
1.54773E+00,-2.32944E-03
1.54778E+00,-2.35142E-03
1.54783E+00,-2.46860E-03
1.54789E+00,-2.53452E-03
1.54794E+00,-2.64585E-03
1.54799E+00,-2.71763E-03
1.54804E+00,-2.80845E-03
1.54809E+00,-2.87144E-03
1.54814E+00,-3.01060E-03
1.54819E+00,-3.15854E-03
1.54824E+00,-3.21421E-03
1.54829E+00,-3.31821E-03
1.54834E+00,-3.42808E-03
1.54839E+00,-3.54526E-03
1.54844E+00,-3.66831E-03
1.54849E+00,-3.77085E-03
1.54854E+00,-3.85288E-03
1.54859E+00,-3.97300E-03
1.54864E+00,-4.09604E-03
1.54869E+00,-4.22788E-03
1.54874E+00,-4.33042E-03
1.54879E+00,-4.44761E-03
1.54884E+00,-4.54429E-03
1.54889E+00,-4.65854E-03
1.54894E+00,-4.75815E-03
1.54899E+00,-4.88413E-03
1.54904E+00,-5.01304E-03
1.54909E+00,-5.15220E-03
1.54915E+00,-5.24155E-03
1.54920E+00,-5.39829E-03
1.54925E+00,-5.46421E-03
1.54930E+00,-5.59019E-03
1.54935E+00,-5.69419E-03
1.54940E+00,-5.78501E-03
1.54945E+00,-5.90659E-03
1.54950E+00,-6.00620E-03
1.54955E+00,-6.08970E-03
1.54960E+00,-6.19077E-03
1.54965E+00,-6.30210E-03
1.54970E+00,-6.36802E-03
1.54975E+00,-6.46616E-03
1.54980E+00,-6.52183E-03
1.54985E+00,-6.54966E-03
1.54990E+00,-6.56284E-03
1.54995E+00,-6.66392E-03
1.55000E+00,-6.73276E-03
1.55005E+00,-6.73862E-03
1.55010E+00,-6.77524E-03
1.55015E+00,-6.77524E-03
1.55020E+00,-6.80454E-03
1.55025E+00,-6.80454E-03
1.55030E+00,-6.77817E-03
1.55035E+00,-6.75327E-03
1.55041E+00,-6.77964E-03
1.55046E+00,-6.72104E-03
1.55051E+00,-6.69468E-03
1.55056E+00,-6.63755E-03
1.55061E+00,-6.52915E-03
1.55066E+00,-6.46763E-03
1.55071E+00,-6.43101E-03
1.55076E+00,-6.37534E-03
1.55081E+00,-6.25376E-03
1.55086E+00,-6.23765E-03
1.55091E+00,-6.12632E-03
1.55096E+00,-6.08530E-03
1.55101E+00,-5.99595E-03
1.55106E+00,-5.87144E-03
1.55111E+00,-5.77915E-03
1.55116E+00,-5.71909E-03
1.55121E+00,-5.61509E-03
1.55126E+00,-5.55796E-03
1.55131E+00,-5.40854E-03
1.55136E+00,-5.32944E-03
1.55141E+00,-5.28110E-03
1.55146E+00,-5.17124E-03
1.55151E+00,-5.00718E-03
1.55156E+00,-4.93394E-03
1.55161E+00,-4.87827E-03
1.55167E+00,-4.76694E-03
1.55172E+00,-4.68345E-03
1.55177E+00,-4.57651E-03
1.55182E+00,-4.43296E-03
1.55187E+00,-4.39194E-03
1.55192E+00,-4.31431E-03
1.55197E+00,-4.20737E-03
1.55202E+00,-4.08579E-03
1.55207E+00,-3.99204E-03
1.55212E+00,-3.92612E-03
1.55217E+00,-3.83970E-03
1.55222E+00,-3.75474E-03
1.55227E+00,-3.64780E-03
1.55232E+00,-3.54819E-03
1.55237E+00,-3.51743E-03
1.55242E+00,-3.45444E-03
1.55247E+00,-3.37241E-03
1.55252E+00,-3.28452E-03
1.55257E+00,-3.26987E-03
1.55262E+00,-3.17905E-03
1.55267E+00,-3.10581E-03
1.55272E+00,-3.07065E-03
1.55277E+00,-3.07944E-03
1.55282E+00,-3.00034E-03
1.55287E+00,-2.97397E-03
1.55293E+00,-2.96079E-03
1.55298E+00,-2.99595E-03
1.55303E+00,-2.91538E-03
1.55308E+00,-2.96226E-03
1.55313E+00,-2.94028E-03
1.55318E+00,-3.00620E-03
1.55323E+00,-3.00767E-03
1.55328E+00,-3.00620E-03
1.55333E+00,-3.00913E-03
1.55338E+00,-3.07212E-03
1.55343E+00,-3.06919E-03
1.55348E+00,-3.08530E-03
1.55353E+00,-3.17612E-03
1.55358E+00,-3.20103E-03
1.55363E+00,-3.25229E-03
1.55368E+00,-3.29478E-03
1.55373E+00,-3.35630E-03
1.55378E+00,-3.47788E-03
1.55383E+00,-3.51597E-03
1.55388E+00,-3.56577E-03
1.55393E+00,-3.62729E-03
1.55398E+00,-3.70054E-03
1.55403E+00,-3.79429E-03
1.55408E+00,-3.86753E-03
1.55413E+00,-3.95396E-03
1.55419E+00,-4.05210E-03
1.55424E+00,-4.13120E-03
1.55429E+00,-4.20298E-03
1.55434E+00,-4.35093E-03
1.55439E+00,-4.40513E-03
1.55444E+00,-4.49741E-03
1.55449E+00,-4.58237E-03
1.55454E+00,-4.67759E-03
1.55459E+00,-4.80942E-03
1.55464E+00,-4.85044E-03
1.55469E+00,-4.96616E-03
1.55474E+00,-5.08188E-03
1.55479E+00,-5.18735E-03
1.55484E+00,-5.27671E-03
1.55489E+00,-5.33823E-03
1.55494E+00,-5.42173E-03
1.55499E+00,-5.55942E-03
1.55504E+00,-5.62974E-03
1.55509E+00,-5.66929E-03
1.55514E+00,-5.73228E-03
1.55519E+00,-5.83481E-03
1.55524E+00,-5.88022E-03
1.55529E+00,-5.98569E-03
1.55534E+00,-5.98130E-03
1.55539E+00,-6.05601E-03
1.55545E+00,-6.17173E-03
1.55550E+00,-6.19810E-03
1.55555E+00,-6.26694E-03
1.55560E+00,-6.24497E-03
1.55565E+00,-6.29771E-03
1.55570E+00,-6.37681E-03
1.55575E+00,-6.34312E-03
1.55580E+00,-6.34165E-03
1.55585E+00,-6.42515E-03
1.55590E+00,-6.43687E-03
1.55595E+00,-6.45298E-03
1.55600E+00,-6.41929E-03
1.55605E+00,-6.43833E-03
1.55610E+00,-6.40464E-03
1.55615E+00,-6.37827E-03
1.55620E+00,-6.36655E-03
1.55625E+00,-6.35630E-03
1.55630E+00,-6.34165E-03
1.55635E+00,-6.31528E-03
1.55640E+00,-6.22446E-03
1.55645E+00,-6.19956E-03
1.55650E+00,-6.16147E-03
1.55655E+00,-6.10728E-03
1.55660E+00,-6.02671E-03
1.55665E+00,-5.92710E-03
1.55671E+00,-5.84946E-03
1.55676E+00,-5.79673E-03
1.55681E+00,-5.72349E-03
1.55686E+00,-5.61802E-03
1.55691E+00,-5.51108E-03
1.55696E+00,-5.45249E-03
1.55701E+00,-5.39390E-03
1.55706E+00,-5.32065E-03
1.55711E+00,-5.17856E-03
1.55716E+00,-5.10386E-03
1.55721E+00,-5.03062E-03
1.55726E+00,-4.91636E-03
1.55731E+00,-4.81821E-03
1.55736E+00,-4.71128E-03
1.55741E+00,-4.63071E-03
1.55746E+00,-4.56479E-03
1.55751E+00,-4.48862E-03
1.55756E+00,-4.36997E-03
1.55761E+00,-4.26304E-03
1.55766E+00,-4.19419E-03
1.55771E+00,-4.11802E-03
1.55776E+00,-4.04771E-03
1.55781E+00,-3.90854E-03
1.55786E+00,-3.84702E-03
1.55791E+00,-3.77524E-03
1.55797E+00,-3.64780E-03
1.55802E+00,-3.59800E-03
1.55807E+00,-3.50425E-03
1.55812E+00,-3.40464E-03
1.55817E+00,-3.29478E-03
1.55822E+00,-3.23765E-03
1.55827E+00,-3.16733E-03
1.55832E+00,-3.09116E-03
1.55837E+00,-3.03696E-03
1.55842E+00,-2.92271E-03
1.55847E+00,-2.86118E-03
1.55852E+00,-2.84946E-03
1.55857E+00,-2.74692E-03
1.55862E+00,-2.71323E-03
1.55867E+00,-2.68394E-03
1.55872E+00,-2.63706E-03
1.55877E+00,-2.55942E-03
1.55882E+00,-2.53013E-03
1.55887E+00,-2.54331E-03
1.55892E+00,-2.48472E-03
1.55897E+00,-2.46567E-03
1.55902E+00,-2.51108E-03
1.55907E+00,-2.55063E-03
1.55912E+00,-2.49351E-03
1.55917E+00,-2.50962E-03
1.55923E+00,-2.56235E-03
1.55928E+00,-2.55942E-03
1.55933E+00,-2.57847E-03
1.55938E+00,-2.64731E-03
1.55943E+00,-2.74399E-03
